,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,actual_label
208,-5.867824188018808,-0.10567076280069512,12.010673011882506,4.105576926969423,-9.775063497254447,14,gazing
209,-6.195450155603721,0.525606203767398,14.666164527649443,6.11874602795992,-18.600222720328798,24,gazing
210,-6.433385516370083,1.0343702378283826,16.579360873559036,5.212310290898249,-19.355938491947274,23,gazing
211,-8.345149532434924,3.597272014899379,17.249080275121056,3.2319522428897858,-15.208693062512975,17,gazing
212,-4.953489020696965,6.742435031857248,18.72586742570419,2.0356767923416936,-33.04180557844796,35,gazing
213,-5.748339750877889,6.033267634728717,19.484360898409065,-0.85311570950175,-22.127020024336662,22,gazing
214,-5.590251290596145,6.114495307978264,19.254369453073853,2.049459662139959,-22.34329039903609,23,gazing
215,-6.1357007441345015,6.170347740163313,19.844769944861007,2.338165578759896,-19.650613240280627,20,gazing
216,-6.788613604591534,5.828566245848478,18.458516243192495,0.3864268862142816,-20.3346408891098,20,gazing
217,-6.439730630118321,4.94255201096799,18.057333492089402,-3.991791646658555,-19.645331893621943,20,gazing
218,-5.962507438196418,4.829689313565768,17.47982570389721,-2.2364521990240114,-22.346770505207925,23,gazing
219,-5.528729232413714,3.6214281303983924,20.121492466056974,2.5460530611250647,-23.45696957259398,25,gazing
220,-5.175957926084601,2.336883924380584,23.82287435051912,-0.5055420656222154,-6.709504145645766,4,gazing
221,-4.430221396536533,3.2754568220903817,27.75858923354711,0.8213143134561478,-9.32209646181313,8,gazing
222,-4.6654654100729065,2.6241098614980465,25.846718694320067,0.5823432846712044,-21.690684303863282,21,gazing
223,-3.133544358726571,2.3180567789787614,22.964915321635722,-0.5073674606908471,-26.172981430433374,27,gazing
224,-3.864996619405109,1.4244111879578811,18.043710414139376,0.45112862527330827,-26.65587585895614,29,gazing
225,-3.070496948478697,0.5599333137119811,12.316228714167085,4.20322944498608,-11.255234905036842,16,gazing
226,-2.9540423866965684,0.3080648860040488,13.547855098814301,0.7885821047800275,-14.378477994190554,16,gazing
227,-3.2295801896315104,0.248525341558067,10.39452437382595,5.103555561397679,-9.821378654271548,16,gazing
228,-4.733958171558598,0.670380257084856,7.825439116347619,-4.104543299624663,-10.266351938644304,12,gazing
229,-5.905978003616559,0.4652036688436634,6.030006725634701,-1.7510710914526237,1.4500783639228227,2,gazing
230,-7.773527044026233,0.8599544604679018,6.204391074473838,-7.459349446371456,5.001368349496556,9,gazing
231,-10.9984727854798,1.1473800944390156,4.1451549947625415,-0.7503023894771415,-3.202175045296466,4,gazing
232,-10.713312264629337,1.1157850135324525,3.9769378294283393,1.89474228474836,-2.192969636462809,6,gazing
233,-12.992540032555597,0.7650689137129472,5.125182333236962,-2.586227841499984,-2.8124056468742715,4,gazing
234,-14.743800592038053,0.8738266403634505,0.7429921067665679,-4.0048083684088525,3.003520155417858,5,gazing
235,-15.94314637205579,0.40361043555762605,-0.714780934644823,1.1395808900184436,1.0444516792351028,2,gazing
236,-18.05381432758867,-1.4967544739402523,-2.5007915941609165,-2.0455000424366325,-11.111715797717942,17,gazing
237,-19.350316755776017,-3.4404209916909667,-4.264351943890585,-1.5696492366180796,14.280653481144618,16,gazing
238,-19.14956335306735,-2.70365765240893,-4.499188471000883,7.423810665337509,7.0719217258233185,11,gazing
239,-19.813639431798492,-2.601251648831248,-3.455531965290536,3.5466228122061505,12.887042324227897,15,gazing
240,-19.884285858342558,-1.9692298671149886,-2.9015321076668896,5.819244221942419,7.767389878611204,9,gazing
241,-20.28103491283754,-1.745039474767346,-3.3336663339980253,8.266396495938272,3.205651763615932,10,gazing
242,-19.704969321584333,-1.6043635302782868,-3.131303062588681,7.692346519279003,14.71869972970491,19,gazing
